Host Since,Host Listings Count,Host Total Listings Count,Calculated host listings count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,First Review,Last Review,Reviews per Month,Review Scores Rating,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict
2011-08-02,2,2,1,40.74695092929155,-74.00453832513344,5,2,2,3,675.0,4725.0,20250.0,0.0,150.0,3,100.0,6,30,1,2014-04-20,2014-04-20,0.03,94.0,0,1,1,0,0,0,1,0,0,1
2012-06-19,4,4,4,40.74619869682706,-74.00145131713406,2,1,1,1,97.0,679.0,2910.0,0.0,27.0,1,30.0,1,30,166,2013-08-19,2017-04-23,3.68,91.0,0,1,0,1,0,0,1,0,0,1
2011-07-15,1,1,1,40.75126853309238,-73.99637161322275,2,1,1,2,226.0,1582.0,6132.0,0.0,90.0,2,0.0,5,30,18,2012-05-30,2017-01-03,0.3,92.0,0,1,1,0,0,0,1,1,0,0
2011-03-13,2,2,2,40.74391423176706,-73.99582415427419,3,2,2,3,350.0,2450.0,10500.0,0.0,0.0,1,0.0,1,1125,2,2016-04-05,2016-04-17,0.15,100.0,0,1,1,0,0,0,1,1,0,0
2016-12-07,1,1,1,40.746278472217725,-73.9938356778517,2,1,0,1,250.0,1750.0,7500.0,350.0,100.0,1,0.0,1,1125,6,2016-12-11,2017-04-17,1.24,97.0,0,1,1,0,0,0,1,0,0,1
2013-02-12,2,2,2,40.73823783895105,-73.9987294573669,4,1,1,2,200.0,1400.0,6000.0,0.0,25.0,2,10.0,3,1125,8,2016-05-12,2017-01-11,0.67,95.0,0,1,1,0,0,0,1,0,1,0
2011-11-28,1,1,1,40.740646660782126,-73.99846988397341,2,1,1,1,250.0,1750.0,7500.0,0.0,0.0,1,0.0,3,1125,2,2015-08-30,2015-10-25,0.1,90.0,0,1,1,0,0,0,1,1,0,0
2013-04-22,1,1,1,40.73800995997132,-73.99384913248635,4,2,1,3,499.0,3493.0,14970.0,0.0,100.0,2,0.0,1,1125,16,2013-06-25,2015-10-06,0.34,98.0,0,1,1,0,0,0,1,0,1,0
2010-12-01,2,2,2,40.7434246550911,-73.99483346486699,2,1,1,1,170.0,1190.0,5100.0,200.0,90.0,1,0.0,7,21,2,2013-10-03,2017-03-08,0.05,100.0,0,1,1,0,0,0,1,0,0,1
2014-03-12,2,2,2,40.75196803290898,-74.0012866957293,2,1,1,2,64.0,448.0,1920.0,0.0,0.0,1,0.0,1,1125,1,2017-05-02,2017-05-02,1.0,100.0,0,1,0,1,0,0,1,1,0,0
2012-09-24,1,1,1,40.746598148996505,-73.9921891886344,2,1,1,1,99.0,693.0,8000.0,0.0,50.0,1,15.0,1,20,30,2013-04-20,2016-10-12,0.61,94.0,0,1,0,1,0,0,1,0,0,1
2011-08-04,1,1,1,40.748162908499246,-73.99364501360557,16,2,2,6,550.0,3850.0,16500.0,0.0,250.0,3,75.0,1,1125,6,2017-01-02,2017-04-23,1.46,100.0,0,1,1,0,0,0,1,0,1,0
2012-10-11,1,1,1,40.74097405925685,-73.99952635693336,2,1,1,1,150.0,1050.0,4500.0,0.0,50.0,2,50.0,1,1125,1,2015-11-17,2015-11-17,0.06,100.0,0,1,1,0,0,0,1,1,0,0
2012-05-24,1,1,1,40.73851899197589,-73.99849403045559,2,1,1,1,340.0,2380.0,10200.0,250.0,135.0,1,0.0,2,1125,7,2014-12-07,2015-11-22,0.24,97.0,0,1,1,0,0,0,1,0,0,1
2013-11-08,1,1,1,40.74017753817245,-73.9984181745236,2,1,0,1,275.0,1925.0,8250.0,0.0,85.0,1,0.0,4,1125,31,2016-01-02,2017-04-28,1.9,96.0,0,1,1,0,0,0,1,0,0,1
2013-04-25,1,1,1,40.74552331931603,-74.00148026383553,2,1,1,2,95.0,665.0,2850.0,500.0,50.0,1,0.0,3,1125,2,2016-01-03,2016-12-20,0.12,100.0,0,1,1,0,0,0,1,0,0,1
2017-01-08,1,1,1,40.74732770743643,-73.99539741786917,7,1,3,4,260.0,1820.0,7800.0,200.0,135.0,3,25.0,4,1125,3,2017-02-21,2017-04-13,1.23,100.0,0,1,1,0,0,0,1,0,0,1
2012-08-13,1,1,1,40.74653019414028,-73.99631876271016,4,1,1,1,175.0,1225.0,5250.0,500.0,65.0,2,10.0,1,1125,22,2016-09-06,2017-05-01,2.74,88.0,0,1,1,0,0,0,1,0,1,0
2013-09-14,4,4,3,40.82121923036436,-73.92772938993116,3,1,1,2,56.0,392.0,2199.0,125.0,75.0,1,19.0,2,10,73,2015-05-14,2017-04-01,3.03,96.0,1,0,0,1,0,0,1,1,0,0
2015-11-15,1,1,1,40.76412414334896,-73.92211304452779,2,1,1,1,130.0,910.0,3900.0,130.0,30.0,1,0.0,2,1125,3,2016-01-03,2016-10-08,0.18,100.0,0,1,1,0,0,0,1,0,0,1
2014-08-06,1,1,1,40.71018775823206,-74.01704948420549,2,1,0,1,165.0,1155.0,3200.0,500.0,100.0,1,0.0,60,1125,4,2014-08-31,2015-05-07,0.12,80.0,0,1,1,0,0,0,1,0,1,0
2014-04-14,3,3,3,40.7157915448981,-73.99253493477832,2,1,1,1,120.0,840.0,1800.0,0.0,0.0,1,50.0,3,1125,3,2015-02-05,2016-07-23,0.11,100.0,0,1,0,1,0,0,1,1,0,0
2013-02-26,1,1,1,40.71387711772407,-73.99792348213595,1,1,1,1,45.0,380.0,1350.0,300.0,0.0,1,0.0,2,1125,3,2015-08-03,2015-08-10,0.14,93.0,0,1,0,1,0,0,1,0,0,1
2016-03-23,3,3,3,40.71666293214667,-73.99823994950492,1,1,1,1,128.0,896.0,3840.0,200.0,60.0,1,35.0,3,1125,8,2016-05-06,2017-01-13,0.66,93.0,0,1,0,1,0,0,1,0,0,1
2015-09-22,3,3,3,40.71636490941479,-73.99247931432343,6,2,2,2,300.0,2100.0,9000.0,0.0,100.0,5,0.0,4,1125,4,2017-04-08,2017-04-14,4.0,100.0,0,1,1,0,0,0,1,0,1,0
2013-09-13,3,3,3,40.72298878779767,-73.98458033019031,2,1,1,1,128.0,896.0,3840.0,200.0,50.0,1,25.0,1,1125,5,2015-04-25,2016-12-08,0.2,84.0,0,1,0,1,0,0,1,0,0,1
2013-09-06,1,1,1,40.72414033358648,-73.98009888807879,2,1,1,1,80.0,560.0,2400.0,0.0,0.0,1,15.0,2,1125,3,2016-05-04,2016-05-31,0.25,93.0,0,1,0,1,0,0,1,1,0,0
2014-09-19,1,1,1,40.73039562766306,-73.98696231444477,8,1,3,3,400.0,2800.0,12000.0,0.0,0.0,1,0.0,3,1125,7,2015-09-08,2017-01-02,0.35,86.0,0,1,1,0,0,0,1,0,0,1
2014-07-24,2,2,2,40.72365318951044,-73.97896316253599,4,2,2,2,280.0,1960.0,8400.0,0.0,100.0,1,0.0,5,1125,1,2017-01-01,2017-01-01,0.24,100.0,0,1,1,0,0,0,1,0,0,1
2014-07-17,1,1,1,40.72665461104576,-73.98407250682769,2,1,1,1,139.0,750.0,4170.0,0.0,0.0,2,25.0,1,1125,9,2014-11-23,2016-06-27,0.3,85.0,0,1,0,1,0,0,1,0,0,1
2011-01-21,1,1,1,40.72617155403272,-73.98002419922618,3,1,1,1,90.0,630.0,3300.0,200.0,70.0,2,20.0,3,45,78,2012-12-05,2017-04-27,1.45,88.0,0,1,1,0,0,0,1,0,0,1
2013-05-30,2,2,1,40.72738925146181,-73.97823886569003,2,1,2,2,192.0,1344.0,5760.0,350.0,25.0,2,0.0,5,1125,7,2014-12-27,2016-06-14,0.24,94.0,0,1,1,0,0,0,1,0,1,0
2012-04-04,1,1,1,40.73014217206008,-73.98018512945782,4,1,1,1,185.0,1295.0,5550.0,100.0,70.0,2,25.0,2,1125,2,2016-09-19,2016-09-25,0.26,100.0,0,1,1,0,0,0,1,0,0,1
2013-07-13,2,2,2,40.72383357921133,-73.9829014585566,2,1,1,1,125.0,875.0,3000.0,300.0,0.0,1,35.0,3,31,65,2013-08-06,2017-04-15,1.43,95.0,0,1,0,1,0,0,1,0,0,1
2014-04-18,12,12,1,40.72811807963934,-73.97966652183287,7,1,3,3,429.0,3003.0,12870.0,0.0,80.0,1,0.0,3,1125,15,2016-10-30,2017-04-16,2.42,88.0,0,1,1,0,0,0,1,0,0,1
2015-08-05,1,1,1,40.72441653083649,-73.98375962860953,2,1,0,1,139.0,973.0,4170.0,300.0,35.0,1,0.0,6,62,1,2017-04-28,2017-04-28,1.0,80.0,0,1,1,0,0,0,1,0,0,1
2011-04-12,2,2,2,40.73065393669511,-73.98364592604653,1,1,1,1,120.0,840.0,3600.0,0.0,30.0,1,0.0,1,1125,54,2016-09-12,2017-01-02,6.92,96.0,0,1,0,1,0,0,1,0,0,1
2013-05-02,1,1,1,40.72606817525145,-73.9886656090484,2,1,1,1,299.0,2093.0,8970.0,200.0,0.0,1,0.0,3,1125,7,2015-09-12,2016-06-13,0.35,97.0,0,1,0,1,0,0,1,0,0,1
2015-07-29,2,2,2,40.7281111534908,-73.98453477832035,1,1,1,1,95.0,575.0,2037.0,0.0,0.0,1,50.0,2,1125,1,2015-08-29,2015-08-29,0.05,100.0,0,1,0,1,0,0,1,0,1,0
2015-05-17,1,1,1,40.72910332042919,-73.98798657619328,1,1,1,1,55.0,385.0,1650.0,0.0,10.0,1,0.0,1,10,14,2016-10-07,2017-04-17,2.01,88.0,0,1,0,1,0,0,1,1,0,0
2014-08-21,1,1,1,40.72508946997228,-73.97898403494786,3,1,1,1,140.0,980.0,3500.0,0.0,0.0,1,0.0,3,365,6,2014-09-25,2015-10-12,0.19,73.0,0,1,1,0,0,0,1,1,0,0
2014-11-19,1,1,1,40.72748925537511,-73.98893621345906,1,1,1,1,109.0,799.0,2500.0,0.0,0.0,1,0.0,3,1125,4,2015-09-21,2015-11-01,0.2,80.0,0,1,0,1,0,0,1,0,0,1
2016-12-07,1,1,1,40.72131794663394,-73.97859676605734,2,1,1,1,100.0,700.0,3000.0,0.0,30.0,1,20.0,1,1125,4,2016-12-10,2017-01-02,0.82,90.0,0,1,0,1,0,0,1,1,0,0
2011-07-25,2,2,1,40.72456732165896,-73.9845296189431,4,1,1,2,185.0,1295.0,3000.0,250.0,45.0,4,75.0,1,300,39,2012-08-04,2017-04-30,0.67,97.0,0,1,1,0,0,0,1,0,0,1
2011-02-23,2,2,2,40.72889314204486,-73.98006381342344,5,1,1,2,250.0,1750.0,7500.0,500.0,75.0,1,0.0,2,1125,8,2016-06-28,2017-04-19,0.77,93.0,0,1,1,0,0,0,1,0,0,1
2011-09-21,2,2,1,40.723697833476734,-73.97607469487075,2,1,1,1,279.0,1953.0,8370.0,500.0,75.0,1,0.0,2,1125,37,2015-12-02,2017-04-08,2.13,99.0,0,1,1,0,0,0,1,0,1,0
2015-09-26,1,1,1,40.7231570213067,-73.98439567776904,6,1,1,3,200.0,1400.0,6000.0,0.0,50.0,1,0.0,2,1125,8,2015-12-30,2017-01-01,0.49,95.0,0,1,1,0,0,0,1,0,1,0
2014-11-11,1,1,1,40.72329892626638,-73.97838710563536,2,1,1,1,95.0,665.0,2850.0,0.0,25.0,1,0.0,2,20,65,2014-11-24,2017-04-16,2.18,91.0,0,1,0,1,0,0,1,0,0,1
2010-10-02,7,7,2,40.72577361026632,-73.98744857442539,6,1,2,2,249.0,1743.0,7470.0,250.0,85.0,2,25.0,5,365,150,2011-05-25,2017-04-14,2.07,85.0,0,1,1,0,0,0,1,0,0,1
2014-10-02,1,1,1,40.723111398795375,-73.98388788229674,2,1,1,1,180.0,1260.0,5400.0,500.0,50.0,1,0.0,7,1125,1,2016-01-03,2016-01-03,0.06,100.0,0,1,1,0,0,0,1,0,0,1
2011-05-04,2,2,1,40.72817424711676,-73.98807085766373,3,1,1,2,135.0,945.0,3000.0,500.0,70.0,2,10.0,2,95,11,2014-08-23,2016-05-02,0.33,89.0,0,1,1,0,0,0,1,0,0,1
2013-03-28,1,1,1,40.72345849315951,-73.97907067210409,1,1,1,1,95.0,665.0,2850.0,0.0,0.0,1,0.0,5,14,26,2013-04-14,2017-04-13,0.53,91.0,0,1,0,1,0,0,1,1,0,0
2013-03-13,1,1,1,40.72509621944964,-73.98786820493221,2,1,1,1,165.0,1155.0,4950.0,200.0,60.0,1,25.0,4,1125,14,2014-12-22,2016-07-04,0.49,96.0,0,1,1,0,0,0,1,0,0,1
2014-01-14,1,1,1,40.72337660269184,-73.98506481301922,2,1,1,1,320.0,2240.0,9600.0,400.0,125.0,2,100.0,2,45,4,2016-09-12,2016-12-18,0.51,100.0,0,1,1,0,0,0,1,0,0,1
2013-09-13,3,3,3,40.72434675066313,-73.98324963580464,6,1,2,2,299.0,2093.0,8970.0,250.0,100.0,4,25.0,1,1125,48,2015-07-26,2017-04-25,2.22,95.0,0,1,1,0,0,0,1,0,0,1
2015-12-06,1,1,1,40.730337410952,-73.98032999998624,7,1,3,3,165.0,1155.0,4950.0,0.0,0.0,1,0.0,1,10,1,2017-04-14,2017-04-16,1.0,20.0,0,1,1,0,0,0,1,1,0,0
2015-12-23,1,1,1,40.72773973685111,-73.98211441281283,2,1,1,1,80.0,560.0,2400.0,0.0,50.0,1,0.0,2,1125,3,2016-01-01,2016-03-24,0.18,93.0,0,1,0,1,0,0,1,1,0,0
2016-04-22,2,2,2,40.7289852787866,-73.98775146389569,2,1,1,1,115.0,805.0,3450.0,0.0,0.0,1,0.0,7,1125,3,2016-10-31,2017-03-25,0.48,100.0,0,1,0,1,0,0,1,0,0,1
2015-10-29,2,2,2,40.723366903072325,-73.98824991114171,3,1,1,2,125.0,875.0,3750.0,0.0,0.0,2,45.0,3,14,38,2016-05-13,2017-04-18,3.18,89.0,0,1,0,1,0,0,1,0,1,0
2015-07-15,1,1,1,40.72695829935434,-73.97919090294215,3,1,1,1,119.0,833.0,3570.0,0.0,29.0,2,34.0,1,60,82,2015-08-04,2017-04-20,3.84,96.0,0,1,0,1,0,0,1,0,1,0
2015-05-13,1,1,1,40.72869094100131,-73.97653048584709,4,1,1,1,120.0,840.0,3600.0,150.0,0.0,1,0.0,1,15,2,2016-02-07,2016-02-21,0.13,100.0,0,1,1,0,0,0,1,0,1,0
2014-06-10,1,1,1,40.72375950203372,-73.97974841685924,2,1,0,1,99.0,693.0,2970.0,0.0,50.0,1,10.0,20,1125,2,2016-08-08,2017-01-10,0.22,100.0,0,1,1,0,0,0,1,0,0,1
2010-12-17,1,1,1,40.72858693070404,-73.98347569438097,4,1,0,2,198.0,1386.0,5940.0,200.0,0.0,2,50.0,2,90,28,2016-05-16,2017-04-30,2.37,98.0,0,1,1,0,0,0,1,0,0,1
2016-07-19,1,1,1,40.72881049544938,-73.97781796912015,2,1,0,1,85.0,595.0,2550.0,300.0,85.0,1,25.0,1,1125,10,2016-08-29,2017-04-04,1.2,82.0,0,1,1,0,0,0,1,0,0,1
2014-12-06,2,2,2,40.72818327793628,-73.97945594362731,2,1,1,1,89.0,623.0,2670.0,0.0,12.0,1,0.0,2,1125,5,2015-01-02,2015-10-02,0.18,92.0,0,1,0,1,0,0,1,0,1,0
2015-07-23,1,1,1,40.72280380973896,-73.98352239025714,2,1,1,1,85.0,595.0,2550.0,0.0,0.0,1,0.0,1,1125,1,2015-11-14,2015-11-14,0.06,20.0,0,1,0,1,0,0,1,1,0,0
2011-06-20,2,2,1,40.72883668981444,-73.99045875314692,5,2,1,2,140.0,980.0,5750.0,0.0,70.0,1,50.0,21,1125,2,2014-01-02,2015-05-05,0.05,100.0,0,1,0,1,0,0,1,0,0,1
2016-12-31,1,1,1,40.702652754265365,-74.01039991572863,8,1,4,5,255.0,1785.0,7650.0,0.0,100.0,1,0.0,1,35,10,2017-01-15,2017-03-26,2.73,90.0,1,0,1,0,0,0,1,0,0,1
2016-09-25,1,1,1,40.70551589788992,-74.00940783591881,2,1,0,1,180.0,1260.0,5400.0,0.0,0.0,1,0.0,3,7,2,2017-04-07,2017-04-17,2.0,100.0,0,1,1,0,0,0,1,0,0,1
2014-08-26,1,1,1,40.705356137182775,-74.01126417451695,3,1,0,1,169.0,1183.0,5070.0,0.0,60.0,2,75.0,2,1125,6,2015-08-03,2016-01-03,0.28,100.0,0,1,1,0,0,0,1,0,1,0
2017-01-31,1,1,1,40.72982662074867,-73.98980427558661,13,1,4,8,630.0,4410.0,18900.0,300.0,160.0,10,20.0,2,1125,10,2017-03-12,2017-04-19,5.56,98.0,0,1,1,0,0,0,1,0,0,1
2014-04-19,1,1,1,40.72659007791904,-73.97848209215074,2,1,1,1,70.0,490.0,2100.0,0.0,0.0,1,0.0,1,1125,3,2016-05-08,2016-06-26,0.25,87.0,0,1,0,1,0,0,1,1,0,0
2013-01-19,4,4,4,40.72552197200889,-73.98294112620854,2,1,1,1,215.0,1505.0,6450.0,0.0,50.0,2,50.0,2,1125,4,2016-08-06,2017-01-01,0.44,95.0,0,1,1,0,0,0,1,1,0,0
2012-09-01,1,1,1,40.72834518975601,-73.9873515686243,2,1,1,1,99.0,693.0,2970.0,0.0,0.0,1,15.0,2,10,273,2013-02-26,2017-04-30,5.36,97.0,0,1,0,1,0,0,1,0,0,1
2013-05-20,1,1,1,40.7275830826084,-73.98618094217984,2,1,1,1,180.0,1260.0,5400.0,0.0,0.0,1,0.0,2,60,1,2017-04-16,2017-04-16,1.0,100.0,0,1,1,0,0,0,1,0,0,1
2016-02-15,2,2,2,40.72545975684184,-73.98618643862092,1,2,1,1,105.0,735.0,3150.0,0.0,30.0,1,0.0,2,1125,15,2017-02-01,2017-04-30,4.89,99.0,0,1,0,1,0,0,1,0,1,0
2016-11-16,1,1,1,40.72946902564066,-73.9792911620146,3,1,1,1,115.0,805.0,3450.0,0.0,0.0,1,0.0,2,20,17,2016-11-16,2017-04-16,3.02,89.0,0,1,0,1,0,0,1,0,0,1
2014-12-07,1,1,1,40.72686544989108,-73.97726082793791,1,1,1,1,135.0,850.0,1400.0,100.0,25.0,1,25.0,1,1125,6,2015-09-07,2015-10-25,0.3,97.0,0,1,0,1,0,0,1,0,0,1
2016-04-14,3,3,3,40.72285472915525,-73.9866914588635,2,1,1,1,70.0,490.0,2100.0,0.0,90.0,1,0.0,1,30,10,2017-01-14,2017-04-30,2.75,96.0,0,1,0,1,0,0,1,0,0,1
2014-07-21,1,1,1,40.72587830011611,-73.98198114244057,2,1,1,1,95.0,665.0,2850.0,100.0,15.0,1,0.0,1,6,7,2016-07-27,2016-10-23,0.75,97.0,0,1,0,1,0,0,1,1,0,0
2012-08-03,2,2,2,40.7289250435369,-73.98142066474306,4,1,2,2,270.0,1890.0,8100.0,0.0,60.0,4,0.0,1,1125,18,2015-08-31,2017-04-02,0.88,98.0,0,1,1,0,0,0,1,0,0,1
2011-09-19,1,1,1,40.72899104405219,-73.9870075710077,4,1,1,1,189.0,1323.0,5670.0,0.0,70.0,2,15.0,1,1125,66,2015-10-05,2017-04-17,3.44,96.0,0,1,1,0,0,0,1,0,0,1
2016-09-01,1,1,1,40.75005381753592,-73.99897875455638,1,1,1,1,91.0,637.0,2730.0,396.0,99.0,1,0.0,1,1125,6,2016-09-08,2017-04-14,0.75,100.0,0,1,1,0,0,0,1,0,0,1
2012-10-09,1,1,1,40.74595080574548,-74.00003711503729,3,1,1,1,225.0,1575.0,6750.0,0.0,100.0,1,0.0,6,1125,4,2015-11-02,2017-01-02,0.22,95.0,0,1,1,0,0,0,1,0,0,1
2016-08-31,1,1,1,40.74581028535196,-74.00605339884616,2,1,0,1,269.0,1883.0,8070.0,0.0,99.0,1,0.0,1,28,11,2016-10-09,2017-01-11,1.59,92.0,0,1,1,0,0,0,1,1,0,0
2014-05-23,1,1,1,40.73925093801749,-74.00000038045775,2,1,0,1,240.0,1680.0,4800.0,500.0,85.0,2,50.0,3,1125,33,2015-09-11,2017-05-01,1.65,100.0,0,1,1,0,0,0,1,0,0,1
2014-09-15,1,1,1,40.748579259785984,-73.99886854661726,4,1,1,3,240.0,1680.0,7200.0,0.0,100.0,1,0.0,1,1125,1,2016-07-01,2016-07-01,0.1,100.0,0,1,1,0,0,0,1,1,0,0
2011-05-10,2,2,1,40.74349824237149,-74.0011900247216,5,1,2,3,285.0,1995.0,8550.0,120.0,100.0,4,0.0,2,1125,7,2017-03-12,2017-05-01,3.96,91.0,0,1,1,0,0,0,1,0,0,1
2016-08-15,1,1,1,40.7497520730397,-73.99738034022982,2,1,0,1,275.0,1925.0,8250.0,0.0,0.0,1,0.0,3,5,1,2016-11-13,2016-11-13,0.17,100.0,0,1,1,0,0,0,1,1,0,0
2012-08-31,3,3,3,40.75141257311584,-73.99563195685963,2,1,1,1,120.0,840.0,2500.0,0.0,60.0,1,10.0,2,1231231,36,2013-01-03,2017-02-14,0.68,93.0,0,1,0,1,0,0,1,0,0,1
2016-05-22,1,1,1,40.74067898623216,-74.0029463179423,2,1,0,1,215.0,1505.0,6450.0,0.0,75.0,1,0.0,2,1125,19,2016-11-16,2017-04-21,3.37,99.0,0,1,1,0,0,0,1,0,0,1
2017-03-01,1,1,1,40.7402568352643,-74.00172354819568,2,1,1,1,100.0,700.0,3000.0,0.0,0.0,1,0.0,3,24,1,2017-03-16,2017-03-16,0.61,100.0,0,1,0,1,0,0,1,1,0,0
2013-09-09,1,1,1,40.74417630714469,-73.99868471090798,2,1,1,1,200.0,1400.0,6000.0,130.0,80.0,2,20.0,3,13,9,2014-09-02,2017-01-01,0.28,93.0,0,1,1,0,0,0,1,0,0,1
2013-10-28,1,1,1,40.75233022218556,-73.99687433422115,2,1,1,1,135.0,945.0,4050.0,0.0,0.0,1,0.0,2,2,1,2016-08-20,2016-08-20,0.12,100.0,0,1,1,0,0,0,1,1,0,0
2015-05-27,1,1,1,40.75060474044512,-74.00245606186431,3,1,1,1,225.0,1575.0,6000.0,500.0,70.0,2,35.0,4,28,66,2015-06-01,2017-04-14,2.82,95.0,0,1,1,0,0,0,1,0,0,1
2016-11-22,1,1,1,40.74048396452747,-73.99247083513441,3,1,1,1,219.0,1533.0,6570.0,250.0,150.0,2,50.0,1,1125,8,2016-12-06,2017-04-06,1.61,88.0,0,1,1,0,0,0,1,0,0,1
2014-11-05,1,1,1,40.74270170830668,-73.99242965648214,2,1,0,2,150.0,1050.0,4500.0,200.0,85.0,1,0.0,1,1125,1,2015-01-03,2017-04-11,0.04,100.0,0,1,1,0,0,0,1,1,0,0
2012-08-13,14,14,5,40.76495831815556,-73.91169410716303,1,1,1,1,35.0,245.0,1200.0,400.0,50.0,1,0.0,30,365,3,2015-07-02,2016-08-30,0.13,93.0,0,1,0,1,0,0,1,0,0,1
2013-05-24,1,1,1,40.68122501252266,-73.95619394551052,2,5,1,1,63.0,325.0,1890.0,0.0,0.0,1,0.0,4,1125,1,2014-08-04,2014-08-04,0.03,100.0,1,0,0,1,0,0,1,0,1,0
2016-10-07,1,1,1,40.694328259046,-73.93943086756799,2,1,1,1,45.0,315.0,1350.0,0.0,16.0,2,30.0,1,1125,9,2016-12-04,2017-04-23,1.79,100.0,0,1,0,1,0,0,1,0,1,0
2014-02-18,1,1,1,40.68167624832476,-73.94629147528498,2,1,1,1,50.0,350.0,1500.0,0.0,0.0,1,0.0,2,6,3,2016-08-16,2017-02-12,0.34,100.0,0,1,0,1,0,0,1,0,0,1
2016-06-26,1,1,1,40.6837680238275,-73.90619633921608,3,1,1,2,58.0,406.0,1740.0,0.0,6.0,1,25.0,1,28,45,2016-08-22,2017-04-28,5.29,96.0,0,1,0,1,0,0,1,0,1,0
2014-05-15,1,1,1,40.65689741620451,-73.95703063029985,2,1,1,1,50.0,350.0,1500.0,0.0,20.0,1,0.0,2,30,27,2016-07-25,2017-04-17,2.86,94.0,0,1,0,1,0,0,1,1,0,0
2011-11-15,1,1,1,40.75114420299556,-74.00194698390774,4,1,2,2,225.0,1575.0,6750.0,500.0,100.0,2,50.0,4,20,36,2012-01-06,2017-01-06,0.55,95.0,0,1,1,0,0,0,1,0,0,1
2015-12-15,2,2,2,40.737507300663694,-73.99170604274137,1,1,0,1,149.0,1043.0,4470.0,0.0,45.0,1,0.0,7,1125,2,2017-02-01,2017-02-10,0.64,100.0,0,1,1,0,0,0,1,0,0,1
2015-04-08,2,2,2,40.738918003526194,-73.99406099268431,2,1,1,1,200.0,1400.0,6000.0,0.0,100.0,2,0.0,2,1125,8,2016-05-13,2016-10-03,0.67,90.0,0,1,1,0,0,0,1,0,1,0
2012-06-08,1,1,1,40.73908458432152,-74.00023007314515,2,1,1,1,185.0,1295.0,5550.0,350.0,70.0,1,0.0,4,20,9,2013-04-14,2016-09-23,0.18,93.0,0,1,1,0,0,0,1,0,1,0
2016-08-05,1,1,1,40.74416996121798,-73.99939979996822,3,1,2,2,188.0,1316.0,5640.0,200.0,75.0,1,0.0,5,1125,5,2017-01-17,2017-04-25,1.4,90.0,0,1,1,0,0,0,1,0,0,1
2014-11-11,1,1,1,40.74792147194603,-74.00568902395915,1,1,1,1,60.0,420.0,1800.0,100.0,20.0,1,0.0,1,1125,9,2015-12-11,2016-06-26,0.53,98.0,0,1,0,0,1,1,0,0,1,0
2013-02-20,1,1,1,40.74523651786611,-73.99879411818544,3,1,1,2,200.0,1400.0,6000.0,0.0,0.0,1,0.0,6,14,12,2013-09-22,2017-04-23,0.27,97.0,0,1,1,0,0,1,0,0,0,1
2011-05-25,1,1,1,40.747906705284976,-74.00358818744807,2,1,1,1,222.0,1554.0,6660.0,0.0,75.0,1,0.0,2,1125,6,2016-06-18,2016-12-31,0.56,97.0,0,1,1,0,0,0,1,0,1,0
2016-01-08,1,1,1,40.74623313483607,-74.00096270836772,2,1,1,1,145.0,1015.0,4350.0,155.0,20.0,1,0.0,1,7,12,2016-09-29,2017-02-15,1.66,98.0,0,1,0,1,0,0,1,0,1,0
2013-01-27,1,1,1,40.7397027909969,-73.99613451247858,2,1,0,1,180.0,1260.0,5400.0,0.0,0.0,1,0.0,4,1125,2,2016-11-18,2017-01-01,0.36,100.0,0,1,1,0,0,0,1,0,0,1
2015-07-01,2,2,1,40.74478547523569,-73.99951840257955,4,1,1,2,100.0,700.0,4595.0,250.0,100.0,1,0.0,5,365,57,2015-09-21,2017-04-07,2.89,82.0,0,1,1,0,0,0,1,0,0,1
2012-06-19,4,4,4,40.74864210562691,-74.00225901166331,2,1,1,1,98.0,686.0,2940.0,100.0,25.0,1,25.0,1,30,93,2015-11-18,2017-05-01,5.23,91.0,0,1,0,1,0,0,1,0,0,1
2016-08-20,2,2,2,40.74825792471708,-74.00353111256587,2,1,1,1,77.0,539.0,2310.0,0.0,25.0,2,0.0,1,1125,17,2016-10-12,2017-04-02,2.49,73.0,0,1,0,1,0,0,1,0,0,1
2012-11-09,2,2,1,40.74190583842211,-74.00339346396186,2,1,1,2,200.0,1400.0,6000.0,500.0,150.0,1,25.0,3,25,104,2013-04-09,2017-04-25,2.1,93.0,0,1,1,0,0,0,1,0,1,0
2011-12-10,1,1,1,40.7412056997948,-74.00121981119099,2,1,1,1,195.0,1365.0,5850.0,200.0,50.0,1,0.0,7,21,1,2015-06-29,2015-06-29,0.04,80.0,0,1,1,0,0,0,1,0,0,1
2013-02-12,2,2,2,40.73938269710325,-74.0003217419986,2,1,1,1,120.0,840.0,3600.0,0.0,10.0,1,0.0,2,1125,24,2016-05-09,2017-04-16,2.0,97.0,0,1,0,0,1,0,1,0,1,0
2013-10-17,1,1,1,40.74166323654254,-73.99891888978064,2,1,1,1,90.0,630.0,2100.0,200.0,75.0,2,0.0,1,1125,74,2013-11-03,2017-04-20,1.74,98.0,0,1,0,1,0,0,1,0,0,1
